,name,length,start,end,tags,date,filename
261,BARTOK MOV 4,1.062517006802721,59.036,60.098,"T,BARTOK,TONE,R,T,P,MR,UL,2L",2021-10-05,"BARTOK MOV 4 v2_[P, MR, R, 2L, T]_[0,59,36]_[1,0,98] [2021-10-05 171158].wav"
262,BARTOK MOV 4,1.6250113378684807,234.876,236.501,"T,MIX,BARTOK,TONE,D,R,3L,UL",2021-10-05,"BARTOK MOV 4 v2_[R, 3L, D, MIX]_[3,54,876]_[3,56,501] [2021-10-05 171203].wav"
263,BARTOK MOV 4,2.062517006802721,16.876,18.938,"T,LR,T,S,TONE,BARTOK,UL",2021-10-05,"BARTOK MOV 4 v2_[S, T, LR]_[0,16,876]_[0,18,938] [2021-10-05 171156].wav"
264,BARTOK MOV 4,1.812517006802721,213.188,215.001,"T,MIX,BARTOK,TONE,MIX,D,SLD,UL",2021-10-05,"BARTOK MOV 4 v2_[SLD, D, MIX]_[3,33,188]_[3,35,1] [2021-10-05 171203].wav"
265,BARTOK MOV 4,1.8603854875283448,21.953,23.813,"LR,T,BARTOK,TONE,MIX,SLD,UL,S",2021-10-05,"BARTOK MOV 4 v2_[SLD, LR, S]_[0,21,953]_[0,23,813] [2021-10-05 171156].wav"
266,BARTOK MOV 4,1.7812698412698413,97.594,99.376,"T,MIX,BARTOK,TONE,UL,E",2021-10-05,"BARTOK MOV 4 v2_[UL, E, MIX]_[1,37,594]_[1,39,376] [2021-10-05 171200].wav"
267,BARTOK MOV 4,5.781269841269841,189.376,195.157,"LR,T,BARTOK,TONE,D,M,UL,S",2021-10-05,"BARTOK MOV 4 v2_[UL, LR, D,M, S]_[3,9,376]_[3,15,157] [2021-10-05 171202].wav"
268,BARTOK MOV 4,1.1445578231292517,150.793,151.938,"LR,T,BARTOK,TONE,C,2L,P,UL,V",2021-10-05,"BARTOK MOV 4 v2_[V,  2L, P, LR, C]_[2,30,793]_[2,31,938] [2021-10-05 171200].wav"
269,YSAE,1.406281179138322,404.943,406.35,"T,MIX,TONE,C,D,YSAYE,R,UL,2L",2021-10-05,"Ysae v2_[2L, D, C, MIX, R]_[6,44,943]_[6,46,350] [2021-10-05 171216].wav"
270,YSAE,1.7187528344671201,285.756,287.475,"T,TONE,YSAYE,E,T,MR,UL,S,2L",2021-10-05,"Ysae v2_[2L, E, S, T, MR]_[4,45,756]_[4,47,475] [2021-10-05 171212].wav"
271,YSAE,1.2187755102040816,301.943,303.162,"T,TONE,YSAYE,E,T,MR,UL,S,2L",2021-10-05,"Ysae v2_[2L, E, S, T, MR]_[5,1,943]_[5,3,162] [2021-10-05 171213].wav"
272,YSAE,1.3750340136054422,290.881,292.256,"T,MIX,TONE,D,YSAYE,FL,UL,2L",2021-10-05,"Ysae v2_[2L, FL, D, MIX]_[4,50,881]_[4,52,256] [2021-10-05 171213].wav"
273,YSAE,1.5000226757369615,376.044,377.943,"LR,T,T,TONE,UL,YSAYE,2L",2021-10-05,"Ysae v2_[2L, LR, T]_[6,16,44]_[6,17,943] [2021-10-05 171215].wav"
274,YSAE,1.0468934240362813,355.756,356.803,"T,TONE,YSAYE,R,T,MR,UL,2L",2021-10-05,"Ysae v2_[2L, T, R, MR]_[5,55,756]_[5,56,803] [2021-10-05 171214].wav"
275,YSAE,2.3750113378684805,305.006,307.381,"T,TONE,YSAYE,3L,MR,FL,M,UL",2021-10-05,"Ysae v2_[3L, FL, MR, M]_[5,5,6]_[5,7,381] [2021-10-05 171213].wav"
276,YSAE,2.7500226757369615,400.006,402.756,"T,MIX,4L,TONE,D,UL,YSAYE",2021-10-05,"Ysae v2_[4L, D, MIX]_[6,40,6]_[6,42,756] [2021-10-05 171215].wav"
277,YSAE,2.515646258503401,360.756,363.271,"T,TONE,B,YSAYE,T,4L,UL,HR",2021-10-05,"Ysae v2_[4L, T, HR, B]_[6,0,756]_[6,3,271] [2021-10-05 171214].wav"
278,YSAE,2.8437868480725625,276.912,279.756,"T,UL,TONE,D,YSAYE,UL,HR,R",2021-10-05,"Ysae v2_[D, HR, R, UL]_[4,36,912]_[4,39,756] [2021-10-05 171212].wav"
279,YSAE,1.5312698412698413,406.35,407.881,"T,TONE,C,MIX,HR,D,B,YSAYE,UL,R",2021-10-05,"Ysae v2_[HR,MIX, B, D,  R, C]_[6,46,350]_[6,47,881] [2021-10-05 190133].wav"
280,YSAE,2.375034013605442,382.881,385.256,"T,UL,TONE,HR,D,R,YSAYE,UL",2021-10-05,"Ysae v2_[HR,R, D, UL]_[6,22,881]_[6,25,256] [2021-10-05 171215].wav"
281,YSAE,1.5312698412698413,374.1,375.631,"LR,T,UL,TONE,YSAYE,4L,R",2021-10-05,"Ysae v2_[R, 4L, LR]_[6,14,100]_[6,15,631] [2021-10-05 171214].wav"
282,YSAE,1.5000226757369615,338.256,339.756,"LR,T,TONE,YSAYE,E,S,FL,UL,2L",2021-10-05,"Ysae v2_[S, E, FL, LR, 2L]_[5,38,256]_[5,39,756] [2021-10-05 171214].wav"
283,YSAE,1.2109750566893425,408.045,409.256,"T,ST,TONE,MR,UL,YSAYE",2021-10-05,"Ysae v2_[ST, MR]_[6,48,45]_[6,49,256] [2021-10-05 171216].wav"
284,YSAE,1.8007936507936508,319.756,321.557,"T,MIX,TONE,YSAYE,E,FL,UL,S",2021-10-05,"Ysae v2_[UL, MIX, S, FL, E]_[5,19,756]_[5,21,557] [2021-10-05 171214].wav"
285,YSAE,1.7500226757369615,387.693,389.443,"T,MIX,T,TONE,UL,YSAYE",2021-10-05,"Ysae v2_[UL, MIX, T]_[6,27,693]_[6,29,443] [2021-10-05 171215].wav"
286,YSAE,2.6406349206349207,313.756,316.396,"T,MIX,TONE,YSAYE,T,FL,UL,S",2021-10-05,"Ysae v2_[UL, S, MIX, T, FL]_[5,13,756]_[5,16,396] [2021-10-05 171213].wav"
