id,src,tags,svgPath,filename,length,composition,startTime,endTime,setPath
,"/Clips/Bach Mov 3 v2_[4L, T, FL, MR]_[1,56,127]_[1,58,838] [2021-09-25 005635].wav","T,TONE,T,4L,BACH,MR,FL,UL","M0, 12C7.090666666666667,15 28.362666666666666,28.166666666666668 42.544000000000004,30C56.72533333333334,31.833333333333332 70.90666666666667,22.666666666666668 85.08800000000001,23C99.26933333333334,23.333333333333332 113.45066666666663,31.166666666666668 127.63199999999999,32C141.81333333333333,32.833333333333336 155.9946666666667,31 170.17600000000002,28C184.35733333333334,25 177.26666666666665,14.166666666666666 212.72,14C248.17333333333332,13.833333333333334 354.5333333333333,33.833333333333336 382.896,27C411.2586666666668,20.166666666666668 411.2586666666668,-20.166666666666668 382.896,-27C354.53333333333336,-33.833333333333336 248.17333333333332,-13.833333333333334 212.72,-14C177.26666666666665,-14.166666666666666 184.35733333333334,-25 170.17600000000002,-28C155.99466666666666,-31 141.81333333333333,-32.833333333333336 127.63199999999999,-32C113.45066666666663,-31.166666666666668 99.26933333333334,-23.333333333333332 85.08800000000001,-23C70.90666666666667,-22.666666666666668 56.72533333333334,-31.833333333333332 42.544000000000004,-30C28.362666666666666,-28.166666666666668 7.090666666666667,-19 0,-12C-7.090666666666667,-5 0,12 0,12C0,16 0,12 0,12","Bach Mov 3 v2_[4L, T, FL, MR]_[1,56,127]_[1,58,838] [2021-09-25 005635].wav",2.7109750566893425,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[4L, T, M, LR, C]_[0,16,2]_[0,18,440] [2021-09-25 005632].wav","LR,T,TONE,C,T,4L,BACH,M,UL","M0, 14C6.546666666666667,15.5 13.093333333333334,21.5 39.28,23C65.46666666666667,24.5 124.38666666666666,20.166666666666668 157.12,23C189.85333333333335,25.833333333333332 216.03999999999996,40.166666666666664 235.68,40C255.32000000000002,39.833333333333336 261.8666666666666,21.666666666666668 274.96,22C288.0533333333333,22.333333333333332 301.1466666666667,41.333333333333336 314.24,42C327.3333333333333,42.666666666666664 346.9733333333334,37.333333333333336 353.52000000000004,26C360.0666666666668,14.666666666666666 360.0666666666668,-14.666666666666666 353.52000000000004,-26C346.97333333333336,-37.333333333333336 327.3333333333333,-42.666666666666664 314.24,-42C301.1466666666667,-41.333333333333336 288.0533333333333,-22.333333333333332 274.96,-22C261.8666666666666,-21.666666666666668 255.32000000000002,-39.833333333333336 235.68,-40C216.03999999999996,-40.166666666666664 189.85333333333335,-25.833333333333332 157.12,-23C124.38666666666666,-20.166666666666668 65.46666666666667,-24.5 39.28,-23C13.093333333333334,-21.5 6.546666666666667,-20.166666666666668 0,-14C-6.546666666666667,-7.833333333333333 0,14 0,14C0,18.666666666666668 0,14 0,14","Bach Mov 3 v2_[4L, T, M, LR, C]_[0,16,2]_[0,18,440] [2021-09-25 005632].wav",2.4375283446712017,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[C, LT, T]_[2,8,190]_[2,10,120] [2021-09-25 005635].wav","T,T,BACH,C,TONE,LT,UL","M0, 16C5.528,16 16.583999999999996,13.166666666666666 33.168,16C49.752,18.833333333333332 82.92,31.333333333333332 99.504,33C116.08800000000001,34.666666666666664 121.61599999999999,25.833333333333332 132.672,26C143.72799999999998,26.166666666666668 149.256,33.5 165.84,34C182.42399999999998,34.5 215.59199999999998,29 232.176,29C248.76000000000002,29 254.28799999999998,36.333333333333336 265.344,34C276.4,31.666666666666668 292.98400000000004,23.166666666666668 298.512,15C304.04,6.833333333333333 304.04,-6.833333333333333 298.512,-15C292.98400000000004,-23.166666666666668 276.4,-31.666666666666668 265.344,-34C254.28799999999998,-36.333333333333336 248.76000000000002,-29 232.176,-29C215.59199999999998,-29 182.42399999999998,-34.5 165.84,-34C149.256,-33.5 143.72799999999998,-26.166666666666668 132.672,-26C121.61599999999999,-25.833333333333332 116.08800000000001,-34.666666666666664 99.504,-33C82.92,-31.333333333333332 49.752,-18.833333333333332 33.168,-16C16.583999999999996,-13.166666666666666 5.528,-21.333333333333332 0,-16C-5.528,-10.666666666666666 0,16 0,16C0,21.333333333333332 0,16 0,16","Bach Mov 3 v2_[C, LT, T]_[2,8,190]_[2,10,120] [2021-09-25 005635].wav",1.9297052154195011,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[FL, T, MR, UL]_[0,22,846]_[0,25,502] [2021-09-25 005633].wav","T,UL,TONE,T,FL,BACH,MR,UL","M0, 12C20.951999999999998,15 97.776,28.666666666666668 125.71199999999999,30C153.648,31.333333333333332 146.664,22.5 167.61599999999999,20C188.56799999999998,17.5 216.504,15.333333333333334 251.42399999999998,15C286.344,14.666666666666666 356.18399999999997,23.5 377.13599999999997,18C398.08799999999997,12.5 398.08799999999997,-12.5 377.13599999999997,-18C356.18399999999997,-23.5 286.344,-14.666666666666666 251.42399999999998,-15C216.504,-15.333333333333334 188.56799999999998,-17.5 167.61599999999999,-20C146.664,-22.5 153.648,-31.333333333333332 125.71199999999999,-30C97.776,-28.666666666666668 20.951999999999998,-19 0,-12C-20.951999999999998,-5 0,12 0,12C0,16 0,12 0,12","Bach Mov 3 v2_[FL, T, MR, UL]_[0,22,846]_[0,25,502] [2021-09-25 005633].wav",2.656281179138322,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[FL, T, UL, MIX]_[0,25,502]_[0,29,877] [2021-09-25 005633].wav","T,MIX,UL,TONE,T,FL,BACH,UL","M0, 11C10.418666666666669,12.333333333333334 41.67466666666668,18.333333333333332 62.512000000000015,19C83.34933333333335,19.666666666666668 104.18666666666671,14.333333333333334 125.02400000000003,15C145.86133333333336,15.666666666666666 166.6986666666667,22.333333333333332 187.53600000000003,23C208.37333333333336,23.666666666666668 218.79200000000006,18.166666666666668 250.04800000000006,19C281.3040000000001,19.833333333333332 343.8160000000001,28.333333333333332 375.07200000000006,28C406.32800000000003,27.666666666666668 406.32800000000003,18.333333333333332 437.58400000000006,17C468.8400000000001,15.666666666666666 541.7706666666668,26.166666666666668 562.6080000000002,20C583.4453333333336,13.833333333333334 583.4453333333336,-13.833333333333334 562.6080000000002,-20C541.7706666666668,-26.166666666666668 468.8400000000001,-15.666666666666666 437.58400000000006,-17C406.32800000000003,-18.333333333333332 406.32800000000003,-27.666666666666668 375.07200000000006,-28C343.81600000000003,-28.333333333333332 281.3040000000001,-19.833333333333332 250.04800000000006,-19C218.79200000000006,-18.166666666666668 208.37333333333333,-23.666666666666668 187.53600000000003,-23C166.6986666666667,-22.333333333333332 145.86133333333336,-15.666666666666666 125.02400000000003,-15C104.18666666666671,-14.333333333333334 83.34933333333335,-19.666666666666668 62.512000000000015,-19C41.67466666666668,-18.333333333333332 10.418666666666669,-16 0,-11C-10.418666666666669,-6 0,11 0,11C0,14.666666666666666 0,11 0,11","Bach Mov 3 v2_[FL, T, UL, MIX]_[0,25,502]_[0,29,877] [2021-09-25 005633].wav",4.3750113378684805,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[HR, C, LT, T]_[2,10,627]_[2,13,502] [2021-09-25 005635].wav","T,TONE,C,HR,T,BACH,LT,UL","M0, 14C7.421333333333334,15.333333333333334 14.842666666666664,19.666666666666668 44.528000000000006,22C74.21333333333334,24.333333333333332 141.00533333333334,27.833333333333332 178.11200000000002,28C215.21866666666665,28.166666666666668 230.06133333333335,25.666666666666668 267.168,23C304.27466666666663,20.333333333333332 378.48800000000006,17.833333333333332 400.752,12C423.016,6.166666666666667 437.8586666666667,-5.333333333333333 400.752,-12C363.6453333333334,-18.666666666666668 237.48266666666666,-26.333333333333332 178.11200000000002,-28C118.74133333333334,-29.666666666666668 74.21333333333334,-24.333333333333332 44.528000000000006,-22C14.842666666666664,-19.666666666666668 7.421333333333334,-20 0,-14C-7.421333333333334,-8 0,14 0,14C0,18.666666666666668 0,14 0,14","Bach Mov 3 v2_[HR, C, LT, T]_[2,10,627]_[2,13,502] [2021-09-25 005635].wav",2.875034013605442,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[HR, T, LT]_[1,6,502]_[1,8,299] [2021-09-25 005634].wav","T,T,BACH,TONE,LT,HR,UL","M0, 14C10.522666666666666,15 42.090666666666664,16.166666666666668 63.135999999999996,20C84.18133333333333,23.833333333333332 110.48799999999999,37 126.27199999999999,37C142.056,37 131.53333333333333,24.166666666666668 157.83999999999997,20C184.14666666666662,15.833333333333334 263.0666666666666,17.333333333333332 284.11199999999997,12C305.1573333333333,6.666666666666667 305.15733333333327,-6.666666666666667 284.11199999999997,-12C263.06666666666666,-17.333333333333332 184.14666666666665,-15.833333333333334 157.83999999999997,-20C131.5333333333333,-24.166666666666668 142.056,-37 126.27199999999999,-37C110.48799999999999,-37 84.18133333333333,-23.833333333333332 63.135999999999996,-20C42.090666666666664,-16.166666666666668 10.522666666666666,-19.666666666666668 0,-14C-10.522666666666666,-8.333333333333334 0,14 0,14C0,18.666666666666668 0,14 0,14","Bach Mov 3 v2_[HR, T, LT]_[1,6,502]_[1,8,299] [2021-09-25 005634].wav",1.7968934240362813,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[LT, HR, T]_[0,29,877[_[0,31,627] [2021-09-25 005633].wav","T,T,BACH,TONE,LT,UL,HR","M0, 18C10.341333333333333,19.333333333333332 31.024,24.5 62.048,26C93.072,27.5 149.94933333333333,29.333333333333332 186.144,27C222.33866666666668,24.666666666666668 263.704,18.5 279.216,12C294.728,5.5 294.728,-5.5 279.216,-12C263.704,-18.5 222.33866666666665,-24.666666666666668 186.144,-27C149.94933333333333,-29.333333333333332 93.072,-27.5 62.048,-26C31.024,-24.5 10.341333333333333,-25.333333333333332 0,-18C-10.341333333333333,-10.666666666666666 0,18 0,18C0,24 0,18 0,18","Bach Mov 3 v2_[LT, HR, T]_[0,29,877[_[0,31,627] [2021-09-25 005633].wav",1.7500226757369615,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[LT, LR, T]_[1,48,877]_[1,50,565] [2021-09-25 005635].wav","LR,T,T,BACH,TONE,LT,UL","M0, 10C10.085333333333333,12 15.127999999999995,21 60.512,22C105.896,23 237.0053333333333,22.333333333333332 272.30400000000003,16C307.6026666666667,9.666666666666666 307.6026666666667,-9.666666666666666 272.30400000000003,-16C237.0053333333333,-22.333333333333332 105.896,-23 60.512,-22C15.127999999999995,-21 10.085333333333333,-15.333333333333334 0,-10C-10.085333333333333,-4.666666666666667 0,10 0,10C0,13.333333333333334 0,10 0,10","Bach Mov 3 v2_[LT, LR, T]_[1,48,877]_[1,50,565] [2021-09-25 005635].wav",1.6875283446712017,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[LT, LR, T]_[2,56,596]_[2,58,471] [2021-09-25 005636].wav","LR,T,T,BACH,TONE,LT,UL","M0, 12C21.685333333333336,13.333333333333334 81.32000000000002,19.833333333333332 130.11200000000002,20C178.90400000000002,20.166666666666668 265.6453333333334,18.5 292.752,13C319.8586666666667,7.5 330.70133333333337,-7.833333333333333 292.752,-13C254.8026666666667,-18.166666666666668 113.84800000000001,-18.166666666666668 65.05600000000001,-18C16.26400000000001,-17.833333333333332 10.842666666666668,-17 0,-12C-10.842666666666668,-7 0,12 0,12C0,16 0,12 0,12","Bach Mov 3 v2_[LT, LR, T]_[2,56,596]_[2,58,471] [2021-09-25 005636].wav",1.8750340136054422,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[LT, T, HR]_[1,47,241]_[1,48,784] [2021-09-25 005635].wav","T,T,BACH,TONE,LT,UL,HR","M0, 14C23.77333333333333,15.5 99.848,22.5 142.64,23C185.432,23.5 237.73333333333335,23.666666666666668 256.752,17C275.7706666666667,10.333333333333334 275.7706666666667,-10.333333333333334 256.752,-17C237.73333333333335,-23.666666666666668 185.432,-23.5 142.64,-23C99.848,-22.5 23.77333333333333,-20.166666666666668 0,-14C-23.77333333333333,-7.833333333333333 0,14 0,14C0,18.666666666666668 0,14 0,14","Bach Mov 3 v2_[LT, T, HR]_[1,47,241]_[1,48,784] [2021-09-25 005635].wav",1.5429931972789115,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[MR, T, FL, 4L, E, M]_[2,47,909]_[2,50,565] [2021-09-25 005636].wav","T,TONE,4L,E,MR,T,BACH,FL,M,UL","M0, 12C13.967999999999998,12.833333333333334 41.903999999999996,17 83.80799999999999,17C125.71199999999999,17 209.51999999999998,11.333333333333334 251.42399999999998,12C293.328,12.666666666666666 314.28,20.666666666666668 335.23199999999997,21C356.18399999999997,21.333333333333332 370.152,19.833333333333332 377.13599999999997,14C384.11999999999995,8.166666666666666 384.11999999999995,-8.166666666666666 377.13599999999997,-14C370.152,-19.833333333333332 356.18399999999997,-21.333333333333332 335.23199999999997,-21C314.28,-20.666666666666668 300.31199999999995,-12.833333333333334 251.42399999999998,-12C202.53599999999997,-11.166666666666666 83.80799999999999,-16 41.903999999999996,-16C0,-16 6.983999999999999,-16.666666666666668 0,-12C-6.983999999999999,-7.333333333333333 0,12 0,12C0,16 0,12 0,12","Bach Mov 3 v2_[MR, T, FL, 4L, E, M]_[2,47,909]_[2,50,565] [2021-09-25 005636].wav",2.6562585034013604,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[MR, T, TRL, 2L]_[2,28,221]_[2,29,268] [2021-09-25 005636].wav","T,TRL,TONE,MR,T,BACH,UL,2L","M0, 18C3.7626666666666675,19.333333333333332 11.288000000000002,26.166666666666668 22.576000000000004,26C33.864000000000004,25.833333333333332 56.440000000000005,18.5 67.72800000000001,17C79.016,15.5 82.7786666666667,15.5 90.30400000000002,17C97.82933333333335,18.5 101.592,26.5 112.88000000000001,26C124.16800000000002,25.5 142.98133333333337,14.833333333333334 158.032,14C173.08266666666668,13.166666666666666 195.6586666666667,26.833333333333332 203.18400000000003,21C210.70933333333338,15.166666666666666 210.70933333333338,-15.166666666666666 203.18400000000003,-21C195.6586666666667,-26.833333333333332 173.08266666666665,-13.166666666666666 158.032,-14C142.98133333333334,-14.833333333333334 124.16800000000002,-25.5 112.88000000000001,-26C101.592,-26.5 105.35466666666667,-17 90.30400000000002,-17C75.25333333333334,-17 37.62666666666667,-25.833333333333332 22.576000000000004,-26C7.525333333333333,-26.166666666666668 3.7626666666666675,-25.333333333333332 0,-18C-3.7626666666666675,-10.666666666666666 0,18 0,18C0,24 0,18 0,18","Bach Mov 3 v2_[MR, T, TRL, 2L]_[2,28,221]_[2,29,268] [2021-09-25 005636].wav",1.0468934240362813,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[T, FL, 2L, MR]_[3,29,49]_[3,30,752] [2021-09-25 005636].wav","T,TONE,BACH,MR,FL,UL,2L","M0, 12C5.074666666666667,15.166666666666666 20.298666666666666,29.5 30.448000000000004,31C40.59733333333334,32.5 45.672,21.5 60.89600000000001,21C76.12000000000002,20.5 106.568,29.166666666666668 121.79200000000002,28C137.01600000000002,26.833333333333332 142.09066666666666,13.666666666666666 152.24,14C162.38933333333333,14.333333333333334 162.38933333333335,29.5 182.68800000000002,30C202.98666666666668,30.5 258.80800000000005,24.833333333333332 274.03200000000004,17C289.25600000000003,9.166666666666666 289.25600000000003,-9.166666666666666 274.03200000000004,-17C258.80800000000005,-24.833333333333332 202.9866666666667,-30.5 182.68800000000002,-30C162.38933333333335,-29.5 162.38933333333335,-14.333333333333334 152.24,-14C142.0906666666667,-13.666666666666666 137.01600000000002,-26.833333333333332 121.79200000000002,-28C106.568,-29.166666666666668 76.12000000000002,-20.5 60.89600000000001,-21C45.672,-21.5 40.59733333333334,-32.5 30.448000000000004,-31C20.298666666666666,-29.5 5.074666666666667,-19.166666666666668 0,-12C-5.074666666666667,-4.833333333333333 0,12 0,12C0,16 0,12 0,12","Bach Mov 3 v2_[T, FL, 2L, MR]_[3,29,49]_[3,30,752] [2021-09-25 005636].wav",1.7031519274376417,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[T, FL, 4L, MR]_[1,36,928]_[1,41,971] [2021-09-25 005634].wav","T,TONE,4L,BACH,MR,FL,UL","M0, 12C11.757333333333335,14.666666666666666 11.75733333333334,28 70.54400000000001,28C129.3306666666667,28 293.93333333333334,11.666666666666666 352.72,12C411.50666666666666,12.333333333333334 399.74933333333337,29.333333333333332 423.264,30C446.7786666666666,30.666666666666668 458.536,19.166666666666668 493.808,16C529.08,12.833333333333334 611.3813333333334,15.5 634.8960000000001,11C658.4106666666668,6.5 658.4106666666667,-6.5 634.8960000000001,-11C611.3813333333334,-15.5 529.08,-12.833333333333334 493.808,-16C458.536,-19.166666666666668 446.7786666666666,-30.666666666666668 423.264,-30C399.74933333333337,-29.333333333333332 411.5066666666667,-12.333333333333334 352.72,-12C293.93333333333334,-11.666666666666666 129.3306666666667,-28 70.54400000000001,-28C11.75733333333334,-28 11.757333333333335,-18.666666666666668 0,-12C-11.757333333333335,-5.333333333333333 0,12 0,12C0,16 0,12 0,12","Bach Mov 3 v2_[T, FL, 4L, MR]_[1,36,928]_[1,41,971] [2021-09-25 005634].wav",5.0429931972789115,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[T, LT, LR]_[3,48,862]_[3,51,877] [2021-09-25 005637].wav","T,LR,BACH,TONE,LT,UL","M0, 12C7.698666666666667,14.166666666666666 23.096,22.333333333333332 46.192,25C69.288,27.666666666666668 76.98666666666666,30.5 138.576,28C200.16533333333328,25.5 369.5359999999999,16.333333333333332 415.72799999999995,10C461.9199999999999,3.6666666666666665 461.9199999999999,-3.6666666666666665 415.72799999999995,-10C369.5359999999999,-16.333333333333332 200.16533333333328,-25.5 138.576,-28C76.98666666666666,-30.5 69.288,-27.666666666666668 46.192,-25C23.096,-22.333333333333332 7.698666666666667,-18.166666666666668 0,-12C-7.698666666666667,-5.833333333333333 0,12 0,12C0,16 0,12 0,12","Bach Mov 3 v2_[T, LT, LR]_[3,48,862]_[3,51,877] [2021-09-25 005637].wav",3.015646258503401,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 3 v2_[T, UL, C, M, MIX]_[0,10,877]_[0,16,2] [2021-09-25 005632].wav","T,MIX,UL,TONE,C,BACH,M,UL","M0, 19C11.917333333333334,20.833333333333332 47.66933333333333,29.833333333333332 71.504,30C95.33866666666667,30.166666666666668 107.25600000000001,22 143.008,20C178.76,18 250.264,16.333333333333332 286.016,18C321.768,19.666666666666668 333.6853333333334,30.666666666666668 357.52000000000004,30C381.3546666666667,29.333333333333332 405.1893333333334,16.833333333333332 429.02400000000006,14C452.8586666666667,11.166666666666666 476.6933333333333,10.5 500.528,13C524.3626666666668,15.5 548.1973333333334,28 572.032,29C595.8666666666667,30 631.6186666666667,27 643.5360000000001,19C655.4533333333334,11 655.4533333333334,-11 643.5360000000001,-19C631.6186666666667,-27 595.8666666666667,-30 572.032,-29C548.1973333333334,-28 524.3626666666668,-15.5 500.528,-13C476.6933333333333,-10.5 452.85866666666675,-11.166666666666666 429.02400000000006,-14C405.1893333333333,-16.833333333333332 381.3546666666667,-29.333333333333332 357.52000000000004,-30C333.6853333333334,-30.666666666666668 309.85066666666665,-20 286.016,-18C262.1813333333333,-16 250.26400000000004,-16 214.51200000000003,-18C178.76,-20 107.25600000000001,-29.833333333333332 71.504,-30C35.751999999999995,-30.166666666666668 11.917333333333334,-27.166666666666668 0,-19C-11.917333333333334,-10.833333333333334 0,19 0,19C0,25.333333333333332 0,19 0,19","Bach Mov 3 v2_[T, UL, C, M, MIX]_[0,10,877]_[0,16,2] [2021-09-25 005632].wav",5.125034013605442,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
